Index,Date,TA.Charge.BPD,TA.OH.PSIG,TA.Tray4.F,TA.OH.F,TA.RECV.PCT,TA.RECV.PSIG,TA.RECYCLE.TO.CONTACT.BPD,TA.RECYCLE.TO.CONTACT.F,TA.TRAY39.F,TA.TRAY45.F,TA.DP.PSIG,TA.BTM.PSIG,TA.BTM.LEVEL.PCT,TA.BTM.REBOIL.OUT.F,TA.TOP.REBOIL.OUT.F
2340,1/1/17 6:00,16838.73828,99.43313599,135.6689453,132.8338623,2.289984703,101.9134598,6555.408203,71.99249268,163.2843018,172.1740875,8.757019043,108.1947327,74.09973145,317.8771973,190.6585693
2341,12/31/16 13:00,17107.19336,97.48077393,132.4523926,129.9377441,9.903811455,100.0396805,6399.080566,79.8034668,163.659668,177.1148682,8.695213318,106.1782837,74.48120117,321.7773438,205.6579742
2342,12/31/16 6:00,20247.92578,97.49908447,132.5744629,130.0231934,15.04714108,99.86267853,6548.042969,68.28918457,164.3982086,177.8503571,8.731842041,106.2309265,74.3347168,321.9665527,204.4860992
2343,12/30/16 13:00,19389.76953,98.2749939,133.5357666,130.7342529,14.59881496,100.5554199,6430.441406,69.57702637,164.9871826,178.4790039,8.80279541,107.0411682,75.58746338,320.7946777,202.813736
2344,12/30/16 6:00,20046.93555,98.2383728,133.5083008,130.9783936,13.43362808,100.6835938,6508.60498,66.78771973,164.3982086,177.4536133,8.821113586,107.0709305,75.99945068,320.904541,201.4709625
2345,12/29/16 13:00,19163.37695,97.45789337,133.5571289,131.3690186,10.59845734,100.057991,6542.459961,68.03741455,168.9361572,180.0292969,8.6929245,106.1645508,76.29241943,322.3327637,202.9968414
2346,12/29/16 6:00,20071.77734,97.69593048,133.6334229,131.3476563,10.73759174,100.2105789,6450.991699,67.61932373,165.133667,176.9775391,8.681488037,106.3728333,75.1159668,321.7651367,200.6835938
2347,12/28/16 13:00,17373.67188,97.39151001,133.581543,131.0852051,9.126206398,99.97711182,6471.661133,76.12609863,166.3909912,178.7109375,8.814239502,106.2011719,75.44708252,321.5576172,203.137207
2348,12/28/16 6:00,18996.26172,97.1031189,133.2855225,131.0546875,13.06041241,99.68261719,6415.117676,74.90539551,165.7531891,178.5675049,8.738708496,105.8418274,74.23858643,323.4191895,204.6875
2349,12/27/16 13:00,19843.125,97.45789337,133.3404541,131.0821533,9.487848282,100.0488281,6572.276367,74.45220947,165.1641846,178.228775,8.832550049,106.313324,74.86877441,322.3205566,204.1565094
2350,12/27/16 6:00,15799.35547,97.64099884,133.5205078,131.7443848,10.71447468,100.177002,6529.630859,67.29736328,164.141861,176.2237549,8.779907227,106.3980103,75.440979,321.9055176,200.2746735
2351,12/26/16 13:00,19232.81836,97.45789337,133.795166,131.7352295,10.24367523,100.0183105,6591.638672,71.81549072,167.7703857,179.2388916,8.793632507,106.26297,75.18005371,322.7539063,203.6682281
2352,12/26/16 6:00,19491.95898,97.29537964,133.7371826,131.8267822,12.08987904,99.8504715,6360.949219,70.02105713,168.6645508,178.7841797,8.757019043,106.0638504,73.98529053,322.5219727,203.228775
2353,12/25/16 13:00,17184.82227,97.41668701,134.4543457,131.9854736,10.415555,100.0824051,6354.416016,74.48272705,171.0662842,180.2154541,8.821105957,106.2561035,76.5335083,321.5454102,203.8818359
2354,12/25/16 6:00,16152.77832,97.40524292,133.7341309,131.4697266,13.11716557,99.88861084,6324.124512,82.18536377,168.7988281,180.2276611,8.665466309,106.0295105,73.78082275,322.9614258,207.5317383
2355,12/24/16 13:00,17765.76953,97.44873047,133.4289551,130.9783936,9.45765686,100.0671387,6208.066895,86.99951172,165.5883789,178.4973297,8.708946228,106.1439514,74.22637939,321.5698242,207.6171875
2356,12/24/16 6:00,18465.56055,98.38485718,133.9996338,131.6894531,12.25614548,100.9094238,6337.54834,78.51104736,164.8162842,177.7496338,8.800506592,107.1372986,77.07977295,320.1965332,203.3874664
2357,12/23/16 13:00,16719.33008,97.37319946,133.1329346,131.1828613,13.45489216,99.99542236,6365.58252,81.76422119,162.6098633,176.0955811,8.702079773,106.086731,75.01525879,322.5097656,205.2185211
2358,12/23/16 6:00,19668.10547,97.06878662,132.6599121,131.0058594,13.96578693,99.71160889,6244.535645,75.54931641,161.7553711,175.6256104,8.74786377,105.8189392,75.41503906,322.644043,204.3152008
2359,12/22/16 13:00,19921.03711,97.35488892,133.2275391,131.854248,11.78495979,99.87640381,6546.023926,76.10626221,162.1887207,175.4364014,8.736419678,106.061554,74.91912842,322.052002,202.5818024
2360,12/22/16 6:00,19789.49023,97.65701294,133.6212158,131.930542,16.96076775,100.0488281,6432.57959,74.08905029,162.2680664,175.1678467,8.784484863,106.4414978,75.49133301,321.9665527,201.6723633
2361,12/21/16 13:00,19207.41211,97.57232666,133.4960938,131.8023682,9.465595245,100.1373367,6438.28125,84.27276611,160.9130859,174.3804932,8.674621582,106.2767029,75.440979,321.0327148,203.607193
2362,12/21/16 6:00,18385.10938,97.28393555,132.9498291,131.5856934,14.21690464,99.74060822,6434.836914,78.11431885,160.4980469,174.5056305,8.720397949,106.0043335,74.89318848,322.8210449,204.791275
2363,12/20/16 13:00,19665.84766,97.38465118,133.2885742,131.5979004,11.04576015,99.93133545,6546.498535,88.42469025,160.8581543,174.6063232,8.649452209,105.9860229,74.42321777,323.0529785,205.5175781
2364,12/20/16 6:00,16981.85742,98.40316772,133.9447021,132.2845459,14.8736639,100.7049637,6429.966309,79.58984375,160.1806641,173.2971344,8.66317749,107.0617676,76.59759521,319.6411133,198.15979
2365,12/19/16 13:00,19228.86719,97.44186401,133.3984375,131.6650391,9.117890358,100.012207,6355.128906,82.32117462,160.3302002,173.5321045,8.76159668,106.1988831,75.2822876,322.0214844,202.2155914
2366,12/19/16 6:00,14504.50098,97.28851318,132.7423096,131.5338135,12.12748718,99.93438721,6355.959961,86.59515381,156.1248779,169.7723389,8.514404297,105.8418274,74.29656982,322.9614258,202.3193359
2367,12/18/16 13:00,16642.54688,96.71401978,132.989502,131.4178467,14.28903103,99.23095703,6222.203125,85.06317139,164.1601563,175.6378174,8.692932129,105.418396,74.57580566,323.3642578,204.8583984
2368,12/18/16 6:00,18137.25977,97.31025696,133.1085205,131.7565918,19.08897209,99.91455078,6249.762695,81.1920166,162.1917725,175.2593994,8.697509766,105.9722977,74.67193604,323.5534668,205.1025391
2369,12/17/16 13:00,20251.3125,97.59979248,133.6639404,131.2988281,9.942232132,100.1403809,6568.59375,86.07635498,164.855957,177.2400055,8.692932129,106.2927246,75.8605957,322.0947266,205.2673492
2370,12/17/16 6:00,20361.4043,98.09646606,133.7188721,131.8115234,14.89834785,100.4150391,6561.822266,81.93206787,164.0136719,177.0050049,8.724975586,106.8077087,76.5411377,321.3134766,203.9489899
2371,12/16/16 13:00,20277.2832,97.63183594,133.5449219,131.3293457,9.854686737,100.2197266,6546.736328,87.75330353,165.5975342,178.3142242,8.665466309,106.3041687,75.30670166,321.5637207,207.4035797
2372,12/16/16 6:00,20051.45313,97.76917267,133.2366943,131.3903809,16.98038292,100.1068192,6566.930664,84.30023193,165.0024414,178.1189117,8.674621582,106.4552307,74.71618652,321.9421387,206.5979156
2373,12/15/16 13:00,18269.93555,97.05276489,132.9071045,131.1065674,13.70462894,99.62464142,6433.173828,77.35748291,165.716568,178.2867432,8.743293762,105.7891922,74.3347168,322.9187012,207.2265625
2374,12/15/16 6:00,16736.55078,97.63183594,132.9620361,131.0577393,14.96151352,99.96795654,6537.708008,74.67346191,161.7584229,175.2960205,8.651741028,106.283577,74.8550415,321.5881348,203.5339508
2375,12/14/16 13:00,16401.75586,97.2747879,132.5012207,130.97229,10.63481617,99.81995392,6545.430176,81.63299561,159.7991943,172.8271484,8.704376221,105.9494019,74.45526123,321.9543457,200.1770172
2376,12/14/16 6:00,18596.54297,97.65014648,132.7941895,130.758667,16.18029976,100.0976563,6507.416992,75.71716309,159.3444824,172.2259521,8.770751953,106.4208984,76.00708008,320.3552246,198.0926514
2377,12/13/16 13:00,18125.96875,97.6020813,132.8094482,130.7434082,12.61928558,100.1953125,6594.727539,82.77893829,161.4593506,173.6663818,8.688354492,106.2812805,74.96948242,322.0092773,200.1831055
2378,12/13/16 6:00,15414.31348,97.26333618,132.5805664,130.6304932,18.11590004,99.70092773,6522.978516,81.48040771,161.4440918,173.8006592,8.718109131,105.9814453,74.71618652,322.0031738,201.4770508
2379,12/12/16 13:00,15538.80273,97.28622437,132.0709229,130.0048828,11.14092445,99.8046875,6436.618164,80.1574707,159.9121094,172.37854,8.656311035,105.9356766,74.62615967,320.6359863,198.8220367
2380,12/12/16 6:00,15928.07715,97.63183594,132.5195313,130.2978516,17.18598175,100.0061035,6409.05957,74.75128174,161.2823486,172.958374,8.711235046,106.3613892,75.03356934,319.4152832,197.2717438
2381,12/11/16 13:00,16317.07031,97.43958282,132.2845459,129.8461914,12.7264595,100.0274734,6661.962402,89.21966553,163.1347656,175.1098633,8.610534668,106.1279297,75.23651123,320.1171875,201.8432617
2382,12/11/16 6:00,20669.66211,97.79891968,133.0841064,130.4046631,15.7966032,100.1098633,6413.335449,82.68432617,160.5163574,173.3795166,8.692932129,106.4872742,73.95935059,321.8444824,197.9949951
2383,12/10/16 13:00,18330.0625,97.54257202,132.1716309,129.6295166,12.2033062,100.1800613,6446.834473,89.80255127,161.2640381,174.3438721,8.640289307,106.1851501,75.26245117,319.8608398,204.4128571
2384,12/10/16 6:00,17789.76563,97.03675079,131.9732666,129.4555664,17.98419762,99.46899414,6558.37793,85.29205322,161.2518311,173.4832764,8.615112305,105.6747437,73.80065918,322.0092773,202.2460938
2385,12/9/16 13:00,18040.7168,97.65701294,132.0709229,129.1534424,13.9596262,100.0091629,6497.913574,86.51428986,161.0443115,173.7762451,8.71811676,106.3751297,74.74822998,318.572998,202.8015289
2386,12/9/16 6:00,17390.32813,96.94061279,131.3781738,128.7078857,13.46094799,99.45068359,6277.439941,84.10186768,162.2161865,175.3295898,8.704376221,105.6243973,74.34082031,321.4599609,205.9997711
2387,12/8/16 13:00,13173.79785,91.21856689,127.7587891,124.230957,18.04111099,93.66150665,5877.832031,78.54766846,164.5965576,176.3519287,8.560180664,99.79705811,73.87695313,324.1210938,207.0800781
2388,12/8/16 6:00,15696.03711,92.34237671,127.4902344,124.6887207,21.98628044,94.70062256,5841.363281,65.79437256,158.7615967,169.9035797,8.615112305,100.9712219,74.53765869,320.9472656,192.8253174
2389,12/7/16 13:00,17607.40625,92.5163269,127.4169922,123.1414871,13.0320015,95.01800537,5839.462402,77.46582031,160.4614258,172.7752686,8.667755127,101.1909485,75.07781982,319.0429688,199.0386963
2390,12/7/16 6:00,18354.62305,92.93746948,127.3193359,123.1964188,15.7220335,95.20263672,5781.96875,72.50061035,158.8012695,170.9320068,8.697509766,101.6166687,75.10375977,316.2841797,195.199585
2391,12/6/16 13:00,18433.09766,92.9145813,126.8737793,122.2839355,15.75086212,95.16907501,5736.234375,72.77984619,164.1357422,175.2258453,8.619689941,101.5594559,76.03149414,318.6645508,202.9113922
2392,12/6/16 6:00,17216.7207,93.72711182,127.200325,121.9482422,16.9478817,96.14563751,5856.330566,72.16491699,164.2730713,175.1403961,8.592216492,102.3147583,74.46746826,320.7702637,202.1972656
2393,12/5/16 13:00,17302.53711,97.73483276,128.6254883,122.8851395,10.50392532,100.3417969,5945.779297,80.43212891,167.0928955,177.053833,8.683769226,106.4300613,71.81091309,318.9941406,198.2666016
2394,12/5/16 6:00,18506.77539,97.52426147,128.9123535,123.5076981,15.02657032,99.84283447,6353.821777,76.43127441,168.46315,177.4169922,8.686073303,106.2103348,71.6003418,318.8781738,197.3938141
2395,12/4/16 13:00,20304.94727,97.4281311,130.9997559,126.3061523,10.01643181,99.95574951,6356.67334,76.98516846,170.9747314,178.8604736,8.734130859,106.1668396,71.49963379,320.0317383,197.3999023
2396,12/4/16 6:00,18350.95313,97.52655029,130.859375,126.550293,11.25407982,100.0152664,6393.141113,76.8157959,169.9157867,178.3020172,8.66317749,106.1988831,71.71478271,322.1862793,197.0062256
2397,12/3/16 13:00,16480.79688,101.2985229,136.2518311,133.3770752,16.64974976,103.6346512,6227.07373,76.04522705,171.9726563,178.8299561,8.702087402,109.9868774,72.80883789,329.2541504,196.6949463
2398,12/3/16 6:00,15468.7959,101.1497498,136.7370605,134.3109131,19.47704315,103.6346512,6355.128906,74.78942871,170.5322266,177.0080719,8.562469482,109.7396851,71.94366455,329.8218079,196.0113525
2399,11/29/16 13:00,20947.43359,97.4647522,132.2845459,130.2429199,9.070153236,99.94659424,6588.906738,72.53417969,162.3962402,172.8943024,8.832550049,106.2973022,75.00762939,319.519043,193.5943604
2400,11/29/16 6:00,19254.27344,97.87903595,132.7514648,130.480957,14.02770233,100.189209,6330.658203,70.31707764,163.5620117,174.4690094,8.855430603,106.7329407,75.01525879,320.4162598,195.6726227
2401,11/28/16 13:00,19003.03711,97.93624878,133.1939697,130.569458,14.90931511,100.201416,6594.490234,74.17297363,164.1815186,174.0417633,8.807373047,106.6749573,77.23999023,315.3686523,190.6707764
2402,11/28/16 6:00,20914.6875,97.98431396,133.8989258,131.1676025,10.01379013,100.579834,6300.960449,70.70465088,169.8242188,180.5023193,8.692932129,106.6932678,75.7522583,320.9838867,207.5683594
2403,11/27/16 13:00,16889.26758,97.60665894,133.4503174,130.1452637,16.76693916,99.96795654,6323.886719,80.6930542,170.6360016,181.3934326,8.569335938,106.1759949,76.07574463,321.7285156,208.6242828
2404,11/27/16 6:00,16727.79883,97.29995728,132.8155518,129.8919678,11.94370365,99.87945557,6279.34082,79.46624756,167.3095703,179.7698975,8.633422852,105.9448242,66.78771973,321.8322754,208.7097321
2405,11/26/16 13:00,17787.78906,97.33200073,133.2275391,130.1086426,12.45847797,99.96490479,6328.282715,81.0760498,167.7429352,180.8105469,8.718109131,106.0432434,59.38110352,322.0397949,213.2019196
2406,11/26/16 6:00,20193.16211,97.12486267,132.9864502,130.4260254,10.60119534,99.78485107,6390.290527,78.9352417,165.8752594,179.3304443,8.64944458,105.7685852,58.60595703,323.1323242,212.3413086
2407,11/25/16 13:00,19644.39453,97.25647736,132.6446533,130.1086426,9.237469673,99.87030029,6350.376953,78.88336182,165.0940094,177.7008057,8.560180664,105.8143616,48.78921509,322.7844238,208.5388336
2408,11/25/16 6:00,17790.61133,96.77810669,132.510376,130.1422119,13.08019924,99.40032959,6372.47168,76.3458252,165.3045654,178.2104492,8.571624756,105.3657532,64.75982666,323.9868164,208.2458649
2409,11/24/16 13:00,18653.56445,97.38465118,133.1939697,130.2124023,8.822955132,100.0274734,6390.765625,85.39581299,169.0460205,180.960083,8.555595398,105.9928894,64.18762207,322.8942871,213.4582672
2410,11/24/16 6:00,19035.2168,97.35488892,132.6507568,130.0231934,11.30136585,99.95574951,6377.10498,76.49688721,163.180542,177.2064209,8.704376221,106.0638504,64.84832764,321.6430664,207.5866852
2411,11/23/16 13:00,21292.39063,97.33200073,132.7178955,130.0170898,8.725017548,100.0701981,6458.000488,80.85021973,164.3096924,178.1341553,8.708953857,106.0272293,65.61737061,321.1853027,206.4086914
2412,11/23/16 6:00,19957.73438,97.36862183,132.7545166,129.8828125,13.45158386,99.95727539,6528.917969,76.68914795,165.0360107,178.8269196,8.66317749,105.9700012,64.29595947,322.1130371,209.8327789
2413,11/22/16 13:00,19272.9043,97.63870239,133.291626,129.9682617,9.131801605,100.1953125,6508.486328,87.23907471,166.6870117,179.9224854,8.640289307,106.2011719,66.95251465,321.0144043,211.0046539
2414,11/22/16 6:00,18305.78711,97.61123657,132.9711914,130.1971436,15.50332928,100.0061035,6465.484375,84.80224609,165.6433258,179.1503906,8.580780029,106.212616,64.22576904,322.5769043,211.2670898
2415,11/21/16 13:00,19562.5293,97.46932983,133.0963135,130.2001953,9.668923378,100.1251297,6530.224609,85.67810822,165.5731201,179.1473389,8.631134033,106.1325073,65.05279541,322.3327637,210.6994781
2416,11/21/16 6:00,17346.57227,97.32284546,133.0108643,130.1696777,13.57228565,99.88861084,6529.986816,77.54974365,165.4754639,178.3569336,8.569335938,105.8921814,65.36254883,321.6796875,205.9143219
2417,11/20/16 13:00,16253.27246,97.26104736,133.0413818,130.4626465,10.01058006,99.92218018,6366.413574,81.47888184,166.7938232,178.805542,8.605957031,105.8830261,65.00701904,322.6379395,207.9589844
2418,11/20/16 6:00,19981.44531,98.31161499,133.2977295,131.0882568,12.49924469,100.9063797,6343.368652,73.77166748,161.227417,174.3164063,8.667762756,106.9793777,65.99273682,320.3552246,200.8422852
2419,11/19/16 13:00,18173.11133,97.1786499,132.6049805,130.3955078,10.27189445,99.87640381,6283.973633,75.10986328,159.9639893,172.9644775,8.640289307,105.8395386,64.3661499,322.0458984,203.0273438
2420,11/19/16 6:00,20451.17188,97.43041992,132.723999,130.645752,14.01222229,100.045784,6338.973145,71.37145996,158.8775635,172.0886383,8.695228577,106.1027527,65.31219482,319.5617676,199.1973877
2421,11/18/16 13:00,14357.71094,97.38922119,132.5866699,130.1849365,9.595915794,100.0213699,6288.725098,75.2456665,161.2060547,172.9187164,8.551025391,105.9677124,56.3873291,319.1650391,197.3480225
2422,11/18/16 6:00,17885.17773,97.30911255,132.8033447,129.8431396,14.49610329,99.70092773,6288.012695,74.98474121,159.7351074,172.1405029,8.493797302,105.7914734,20.49713135,317.5720215,196.5911865
2423,11/17/16 13:00,15860.61133,97.3777771,133.7493896,130.682373,12.48534012,99.97254181,6259.859375,86.81488037,169.53125,179.8309326,8.464050293,105.8647156,18.61534119,317.6818848,206.5307617
2424,11/17/16 6:00,19970.71875,97.33428955,133.3129883,130.4962158,12.0354929,99.91607666,6257.127441,82.00836182,168.6218414,179.3792725,8.567047119,105.921936,38.09509277,319.9157715,204.5776367
2425,11/16/16 13:00,16067.80957,97.3526001,134.1918945,130.9997559,9.625803947,99.98321533,6335.053223,86.74316406,172.2930908,181.7657471,8.605957031,105.9310913,98.25897217,320.3918457,207.916275
2426,11/16/16 6:00,14437.88086,97.79434204,135.3912354,132.0251465,17.19662666,100.2563477,6255.820801,83.95385742,172.7416992,182.3638916,8.603668213,106.3728333,94.50073242,321.9482422,207.7942047
2428,11/15/16 6:00,17554.90039,97.63412476,132.9437256,130.0170898,17.79192924,100.0427246,6371.759277,79.78973389,167.3370361,178.793335,8.480064392,106.1164856,0,322.7600098,205.2368164
2430,11/14/16 6:00,19382.43164,97.75314331,133.1604004,130.2978516,16.80135918,100.201416,6353.228027,82.99560547,168.0359039,179.989624,8.638000488,106.3911438,75.55541992,322.5891113,207.5500641
2431,11/13/16 13:00,18221.66406,97.40524292,133.1573486,130.065918,10.12336731,100.045784,6391.12207,86.6104126,170.7183838,181.7962646,8.576202393,105.947113,75.440979,323.6755371,212.1399078
2432,11/13/16 6:00,16667.10547,96.94290161,132.0251465,129.3762207,14.67694855,99.49798584,6344.081055,71.61407471,163.5498047,176.0253906,8.638000488,105.6221008,74.76043701,323.6694336,203.7231445
2433,11/12/16 13:00,15752.77734,97.67761993,132.2479248,129.0100098,15.97659206,100.0518875,6377.69873,75.37536621,165.6463623,177.435318,8.715820313,106.3911438,75.35858154,322.2473145,201.4587555
2434,11/12/16 6:00,17479.8125,97.38006592,131.9335938,128.7109375,20.80746269,99.82605743,6236.814453,71.99707031,166.5313721,178.5369873,8.64944458,106.0592651,75.440979,322.454834,203.4851227
2435,11/11/16 13:00,18486.44922,97.12371826,131.9732666,129.1595459,10.5623436,99.84893799,6242.991211,78.29742432,167.0105133,178.5003662,8.548736572,105.6587219,74.8550415,323.614502,205.9204102
2436,11/11/16 6:00,19231.125,97.46932983,132.4432373,129.5043945,10.47785473,100.1037598,6187.991699,75.9475708,166.2200928,177.9571533,8.605957031,106.0638504,75.09155273,322.8942871,204.6569977
2437,11/10/16 13:00,15282.76855,97.39379883,132.6263428,129.598999,10.6827879,100.0213699,6223.15332,77.09197998,169.0429688,179.7943115,8.665466309,106.0523987,74.98931885,322.6806641,205.5359039
2438,11/10/16 6:00,17361.5332,97.54944611,132.2753906,129.675293,13.38573074,100.0007629,6327.806641,74.85961914,165.4998779,177.4780273,8.660888672,106.2034607,74.71008301,322.5402832,203.8696289
2439,11/9/16 13:00,17589.9043,97.2747879,132.3181152,129.4372559,11.2025938,99.90234375,6254.870117,75.9185791,163.5955811,176.2451172,8.683776855,105.917366,75.10375977,323.7121582,203.5644531
2440,11/9/16 6:00,14041.83203,97.41210938,132.1594238,129.5166016,12.69310474,100.0640945,5965.142578,72.38616943,161.7828369,173.6450195,8.518981934,105.9402466,74.84893799,322.0153809,199.7467041
2441,11/8/16 13:00,16065.55078,97.22900391,132.4554443,129.2999268,11.21847057,99.91912842,6034.75293,77.05230713,167.5506592,179.3670654,8.599090576,105.8441238,74.95727539,322.0153809,206.6955719
2442,11/8/16 6:00,15468.7959,97.08251953,132.3791504,129.5196533,11.63151455,99.90997314,5927.961426,78.55224609,167.4560547,179.1015625,8.596801758,105.695343,75.42724609,321.5148926,206.5124664
2443,11/7/16 13:00,18626.46484,97.35031128,132.7178955,129.9285889,9.001486778,100.0701981,6070.033691,84.05761719,164.8162842,176.9989014,8.568187714,105.8578491,75.38909912,320.9838867,207.6660156
2444,11/7/16 6:00,18773.25586,97.33657837,132.5683594,130.3039551,10.33714771,99.96033478,5930.336914,81.76116943,161.2701416,173.0682373,8.578491211,105.9150696,75.16021729,320.4650879,201.9104156
2445,11/6/16 13:00,15553.76367,97.31826782,132.5958252,130.9265137,9.791513443,100.1098633,6128.478027,80.52978516,161.5081787,173.3276367,8.53729248,105.8509827,74.93133545,320.0256348,204.6508789
2446,11/6/16 6:00,15624.05371,98.88153076,133.3831787,131.7779541,23.80044937,101.4282227,6221.490723,74.49035645,155.0292969,166.4734039,8.518981934,107.4188309,75.04577637,313.4399414,189.141861
2447,11/5/16 13:00,17313.26172,97.30224609,132.0800781,130.7281494,9.326609612,99.97711182,6527.492676,80.45959473,154.5379639,166.1316071,8.592224121,105.8944702,75.25634766,322.3083496,194.2016602
2448,11/5/16 6:00,16293.92285,97.94998169,131.9732666,131.0882568,11.98707199,100.5554199,6482.827637,77.75268555,152.722168,163.2324219,8.603660583,106.5582352,75.09155273,322.0214844,186.3739014
2449,11/4/16 13:00,15316.36035,97.6524353,131.9549561,130.9661865,15.1652565,100.1251297,6502.30957,75.43792725,152.0935059,161.9171143,8.672332764,106.3064575,75.16784668,321.4599609,183.883667
2450,11/4/16 6:00,16029.9834,97.45636749,131.7474365,130.7373047,10.92982388,100.0824051,6517.276855,77.06756592,151.8035889,162.4420166,8.631134033,106.0546875,74.4430542,321.4660645,184.5947266
2451,11/3/16 13:00,15838.30957,97.89276123,132.6965332,131.3476563,10.55052853,100.4333496,6510.624512,80.26733398,157.9284668,168.2098389,8.779907227,106.6589355,74.8626709,321.6796875,190.7531891
2452,11/3/16 6:00,16724.41211,98.73275757,133.0413818,131.9274902,14.23746872,101.0101395,6487.341797,77.76184082,154.6539307,165.4663086,8.681480408,107.3776245,74.88098145,321.3256836,189.1082764
2453,11/2/16 13:00,14772.6748,97.38693237,132.0678711,130.6793213,9.625169754,99.95423126,6456.100098,86.13433838,154.4525146,165.9545898,8.546440125,105.9700012,75.03356934,321.3256836,190.3991852
2454,11/2/16 6:00,15217.55957,97.48077393,132.4645996,131.0516357,12.29796505,100.1281738,6215.907715,83.47473907,154.864502,166.4734039,8.567047119,106.0455399,74.71618652,322.0947266,192.1600342
2455,11/1/16 13:00,16515.80078,97.40982056,132.5683594,130.6915283,9.127775192,100.0305176,6203.671875,84.31702423,156.5917969,167.4255524,8.585357666,105.9036255,75.19226074,322.2351074,193.1030273
2456,11/1/16 6:00,15985.38281,97.39379883,132.3760986,130.8563232,14.85091591,99.76348877,6345.269531,80.809021,155.682373,167.074585,8.525848389,105.9036255,75.0213623,322.076416,192.0196533
2457,10/31/16 13:00,15257.08008,97.47620392,132.2662354,130.6854248,9.090690613,100.057991,6493.043945,83.6029129,155.1361084,165.8081055,8.541870117,106.0523987,75.74005127,320.489502,189.4226227
2458,10/31/16 6:00,14819.53418,97.2747879,131.9702148,130.557251,13.13637638,99.90844727,6220.540039,78.31726074,153.9764404,165.2740479,8.544151306,105.8097839,74.8046875,322.2717285,190.5151367
2459,10/30/16 13:00,16809.38086,97.20611572,132.7392578,130.5847168,8.982959747,99.99695587,6273.52002,83.21380615,164.4317627,173.1811523,8.612823486,105.8189392,75.09765625,320.0866699,197.277832
2460,10/30/16 6:00,14400.33789,97.62496948,133.2214355,130.6365967,12.96691418,100.2258301,6335.884766,80.89141846,164.7979736,175.5066071,8.626564026,106.2744141,75.02746582,319.1223145,200.6042633
2461,10/29/16 13:00,18020.67578,97.2038269,133.1542969,130.0445557,10.6918354,99.84130859,6327.806641,84.73052979,167.8375244,177.6733398,8.734130859,105.9494019,73.40545654,319.0124512,200.3479156
2462,10/29/16 6:00,16989.19531,97.60665894,133.1787109,130.1727295,12.14162159,100.1495438,6228.617676,80.00488281,168.0450439,178.9550781,8.589942932,106.1920242,75.54168701,320.2880859,203.3508453
2463,10/28/16 13:00,16467.5293,97.5769043,133.2183838,130.3436279,10.08669949,100.0518875,6538.064941,85.74676514,167.5018311,177.5695953,8.658599854,106.2011719,74.76348877,319.9645996,198.9593506
2464,10/28/16 6:00,15507.75098,97.40066528,133.3221436,130.4412842,13.43081188,100.012207,6569.306152,83.07495117,167.8741455,178.8025055,8.594520569,105.9883118,75.96130371,319.0856934,202.9052734
2465,10/27/16 13:00,17574.94336,97.30911255,133.4899902,130.9356689,8.953952789,100.0640945,6468.216309,85.25238037,167.1417236,175.7965088,8.544166565,105.846405,75.20599365,320.0622559,200.103775
2466,10/27/16 6:00,15413.18457,96.92459106,132.7026367,130.4412842,15.78849506,99.54071045,6529.274414,80.8013916,161.6333008,172.7142334,8.551025391,105.4824829,74.39117432,320.4772949,199.9267578
2467,10/26/16 13:00,17208.25195,97.6272583,132.6873779,130.6396484,9.261717796,100.1586914,6551.844238,84.84192657,159.9060059,169.8730469,8.64944458,106.2858582,75.58746338,319.7814941,191.2109375
2468,10/26/16 6:00,16201.89648,97.37548828,132.4615479,130.5786133,13.86598301,99.9710083,6505.041016,80.77087402,157.3852539,168.0633545,8.576202393,105.9425354,75.01525879,318.9575195,191.8579102
2469,10/25/16 13:00,14448.6084,97.38121033,131.6650391,129.7027588,10.03170872,99.87945557,6535.926758,84.51538086,153.2745361,162.6403809,8.594512939,105.9951782,74.98931885,318.6889648,181.9641266
2470,10/25/16 6:00,16009.65918,97.19238281,131.5246582,129.8583984,10.88841629,99.91455078,6424.145508,80.94177246,154.4128418,164.4958649,8.564758301,105.7617188,74.84283447,319.2321777,186.2915039
2472,10/24/16 6:00,16058.49512,97.29995728,132.2052002,129.9194336,12.7907505,99.90234375,6495.181641,80.11322021,160.9344482,170.782486,8.583068848,105.9013367,74.69024658,319.2138672,193.8201904
2473,10/23/16 13:00,17908.32422,97.240448,132.5378418,129.5349121,10.41921043,100.0183105,6314.027344,82.05108643,165.0238037,174.0203857,8.500679016,105.7777405,74.92523193,319.342041,198.3856201
2474,10/23/16 6:00,17210.22656,97.2747879,131.8939209,129.586792,12.32751274,100.0061035,6549.350098,78.12957764,158.8623047,169.2626953,8.59450531,105.8692932,74.71008301,317.8649902,192.6269531
2475,10/22/16 13:00,15585.37988,97.23587036,131.3476563,129.3395996,9.472460747,99.90234375,6546.617676,81.22711182,157.9925537,167.0440674,8.46862793,105.7113647,74.8550415,320.513916,188.8397217
2476,10/22/16 6:00,15187.35547,98.63891602,133.1359863,130.0689697,18.81042671,101.4099121,6423.076172,80.00030518,166.5954742,177.1362305,8.432006836,107.0388794,80.56488037,314.5019531,216.5161133
