,Date,TC_Tray7_Temp,TC_Tray40_Temp,TC_Charge_Temp,TC_Overhead_Pressure,TC_Overhead_Reciever_Temp,TC_Tray24_Temp,TC_Differential_Pressure,TC_Bottom_Pressure,TC_Reboil_Out_Temp,TC_Reboil_Condensor_lbs
1240,2020-06-20 06:00:00,193.6464081,206.4514313,162.1002197,244.9618378,169.4915771,168.2874146,3.492782593,248.1703949,208.5693359,6954.861816
1241,2020-06-19 13:00:00,193.2534332,205.8922272,168.3866425,243.2299347,173.4725647,174.025589,3.338139534,246.344101,208.1664429,6538.128906
1242,2020-06-19 06:00:00,193.4806213,205.6922913,162.0330811,242.8295898,176.0284424,169.6645966,3.36148572,245.9449768,207.6782227,6783.123535
1243,2020-06-18 13:00:00,192.9699249,204.8034821,164.1265869,240.1347504,175.4455719,172.255127,3.178756714,243.309021,207.2265625,6205.71582
1244,2020-06-18 06:00:00,191.2654572,203.9680481,162.3657227,239.1047363,171.2585602,168.1393433,3.237411499,242.3973083,206.4331055,6434.42334
1245,2020-06-17 13:00:00,188.9120483,203.6438141,163.1439209,240.7530365,165.4602203,169.7608795,3.128616333,242.9580688,206.9824219,6257.45459
1246,2020-06-17 06:00:00,188.8732758,204.0819702,161.0019989,241.3131714,161.0867004,166.2775269,3.22088623,244.4496155,206.9701385,6245.105957
1247,2020-06-16 13:00:00,181.8640747,201.2557983,163.6260986,240.7632904,147.5128174,164.0855713,3.016235352,243.2861328,206.5063477,6051.327637
1248,2020-06-16 06:00:00,180.0959015,200.3555298,161.0351563,239.9816742,141.5863037,159.469101,3.155227661,243.0534363,205.7617188,5978.286621
1249,2020-06-15 13:00:00,186.3548584,203.4165649,165.1086121,239.2591705,163.067627,167.4031067,3.149695873,242.4593506,206.6246185,6093.231445
1250,2020-06-15 06:00:00,189.3115997,203.906723,162.9689789,240.5736542,161.6404266,166.014801,3.187250376,243.785553,206.760849,6147.230957
1251,2020-06-14 13:00:00,188.8971863,203.9260864,167.07901,240.960083,155.6159363,170.0372009,3.118774414,244.0795898,206.9772797,6271.396973
1252,2020-06-14 06:00:00,190.164032,203.1822205,163.8471527,238.4396362,165.614563,167.3150177,3.271484375,241.7677002,205.8130493,6428.615723
1253,2020-06-13 13:00:00,191.8289795,203.9375458,166.9148254,238.4580688,166.1506042,172.4146729,3.148025513,241.7373657,206.3084717,6084.352539
1254,2020-06-13 06:00:00,190.027359,203.0662537,162.607132,236.4844971,163.2110596,166.7679596,3.305330753,239.6285553,205.5330963,6369.79248
1255,2020-06-12 13:00:00,190.6979218,203.7863159,167.0557251,237.9815063,161.4918518,172.0421448,3.217804432,241.3119812,206.289566,6108.091797
1256,2020-06-12 06:00:00,188.6757813,201.2252808,154.296875,229.3228302,166.2384033,165.8516541,3.441013336,233.0055237,203.2898102,6963.641113
1257,2020-06-11 13:00:00,189.8051453,203.5751343,162.1551514,236.7525482,170.4437256,170.1433716,3.157030821,239.2158661,206.3171539,6034.06543
1258,2020-06-11 06:00:00,189.7437439,203.7506104,165.8508453,246.2896729,165.6921539,166.4860077,2.987960815,248.916626,207.8613281,5648.413574
1259,2020-06-10 13:00:00,172.9418488,197.6776123,166.9586182,249.2541809,121.8902664,159.471817,2.805264235,252.1133423,207.6904297,5362.438477
1260,2020-06-10 06:00:00,181.9551697,202.8813019,161.441864,252.9553528,140.6158447,159.2069702,2.991029739,255.7999268,209.1532745,6023.278809
1261,2020-06-09 13:00:00,190.6616669,203.9370728,164.7338867,239.1379395,169.5984039,169.6384277,3.13015604,242.0775146,206.5307617,6398.51123
1262,2020-06-09 06:00:00,190.7356262,202.4269104,161.920166,235.2688141,172.302887,168.9846954,3.349074125,238.6651001,204.9533386,6424.047363
1263,2020-06-08 13:00:00,188.6135254,203.4492645,165.4266357,238.322403,155.8502197,169.2756195,3.074386597,241.3711548,206.5979156,5691.187012
1264,2020-06-08 06:00:00,184.9859009,200.8767242,163.8130798,240.3911133,149.6728973,163.4763031,3.090471506,243.5256195,205.9526062,5772.446289
1265,2020-06-07 13:00:00,193.6415558,204.7563477,169.1799316,241.1711731,173.0721588,173.8593903,2.86879611,244.0040588,206.7747803,5393.807617
1266,2020-06-07 06:00:00,193.6467438,204.575882,165.2252197,244.134552,173.5007629,171.0111694,2.997369766,246.8321228,206.8342896,5709.951172
1267,2020-06-06 13:00:00,193.2001953,204.0596161,168.5912933,240.5574951,173.2843475,173.2503204,2.858169556,243.5455322,206.2294159,5463.491211
1268,2020-06-06 06:00:00,192.9171753,203.7849426,164.6575928,240.7256165,174.2736969,170.0816956,2.9425354,243.6976471,206.1462555,5663.614746
1269,2020-06-05 13:00:00,193.1923218,204.1525116,169.3804626,240.5174561,171.8642578,174.1265564,2.872474432,243.784729,206.2632751,5748.787109
1270,2020-06-05 06:00:00,192.4421844,204.1352844,164.1693115,242.3460541,167.4865875,169.067337,2.977081299,245.1896667,206.6589508,5823.195801
1271,2020-06-04 13:00:00,191.1136627,203.3843994,166.6717529,236.9986572,168.4448242,173.0413513,3.009460211,239.9787903,205.7922516,5713.510742
1272,2020-06-04 06:00:00,190.6894379,203.163147,163.8153076,238.0598145,167.6147461,167.3705139,3.008239746,241.0850525,205.8959961,5842.879395
1273,2020-06-03 13:00:00,190.1562805,202.8274536,164.5233154,235.9994049,165.9545898,171.416626,3.024255991,238.986969,205.5847321,5755.757813
1274,2020-06-03 06:00:00,189.5304565,202.35289,160.8002167,235.4106903,166.3015747,166.618576,3.134337187,238.5040741,205.2371368,5861.733887
1275,2020-06-02 13:00:00,193.3531952,206.2341614,171.5012665,243.498642,167.1072083,172.2751007,2.556141853,245.8419342,208.5431061,4348.731445
1276,2020-06-02 06:00:00,191.3112183,203.3166351,163.7145996,244.3426208,164.3768311,167.7181244,2.791525602,247.016098,207.019043,5281.213867
1277,2020-06-01 13:00:00,192.3854675,204.0061951,165.7418823,243.6323853,163.9010315,170.7545319,2.739321947,246.4523315,207.3069305,5042.475098
1278,2020-06-01 06:00:00,191.358017,203.5102997,164.3757935,243.3179321,161.9822388,168.4468842,2.793192148,246.0911407,207.2522888,5162.757813
1279,2020-05-31 13:00:00,190.7837067,203.4889526,166.3878784,240.9968262,156.5136566,169.5979919,2.826120138,243.7623596,207.0119476,5011.838379
1280,2020-05-31 06:00:00,189.3998566,202.4307251,165.4256592,243.7470551,154.0083466,166.2238464,2.834494352,246.5139923,207.0391541,5091.69873
1281,2020-05-30 13:00:00,191.7563934,203.9507904,168.6126709,244.2952881,161.0626221,172.2879333,2.662656307,246.8652039,207.8552399,5053.526367
1282,2020-05-30 06:00:00,191.3545685,203.5248718,165.2586823,243.4449005,162.5286713,168.0646973,2.808674812,246.2158203,207.1492615,5312.911621
1283,2020-05-29 13:00:00,190.9039764,202.8007355,165.8645325,239.4829712,162.1687012,170.9585266,2.737167358,242.275238,205.9037781,5039.509277
1284,2020-05-29 06:00:00,190.7028198,202.7859192,163.7721863,241.9023285,161.0846252,167.1580353,2.761013985,244.6119995,206.588089,5134.615723
1285,2020-05-28 13:00:00,190.4593964,203.216568,165.3425293,237.5216827,161.5747833,172.2522736,2.751876831,240.1924286,205.8760681,5044.9375
1286,2020-05-28 06:00:00,188.5216064,201.3473511,164.1387939,237.1757202,152.8747559,164.3773651,2.628341675,239.7575378,205.0476227,4644.408691
1287,2020-05-27 06:00:00,191.6028137,204.2160034,163.0310059,242.3864136,161.7767334,168.0068817,3.072998047,245.4986572,206.7932281,6082.865234
1288,2020-05-26 13:00:00,191.5079498,204.5478973,167.0164032,244.4404449,154.4349213,171.2848358,2.890851021,247.2782898,207.138443,5784.86084
1289,2020-05-26 06:00:00,189.9038849,204.0195618,160.2312927,242.1891174,156.9138947,164.7851868,3.108947515,245.2760162,206.9525757,6142.371094
1290,2020-05-25 13:00:00,169.4210205,197.6661682,164.8469086,250.9986725,116.061409,161.9698486,2.723821163,253.7765503,207.35849,5217.295898
1291,2020-05-25 06:00:00,180.3081512,199.180603,163.8524933,252.2362518,126.3916016,159.8486786,2.901490927,255.0816193,208.1420898,5515.225098
1292,2020-05-24 13:00:00,185.2522736,202.2247314,166.5985107,242.8155365,151.7669678,166.6355896,2.885418653,245.6970367,207.4524078,5488.011719
1293,2020-05-24 06:00:00,190.0682526,203.4454346,164.4958649,241.9958954,163.180542,166.6128235,3.076416016,245.0788269,206.8969727,6060.650391
1294,2020-05-23 13:00:00,191.0869598,204.0328979,167.1051025,238.1013031,166.8182373,170.6984406,2.983366966,241.0736084,206.8298492,5764.827637
1295,2020-05-23 06:00:00,191.6710968,204.0748596,164.0516968,239.6987915,166.7255707,169.7662354,3.068715334,242.7749634,206.589859,5809.427734
1296,2020-05-22 13:00:00,191.16922,204.1244507,169.0368805,239.4654388,165.0848389,171.7019501,2.952029705,242.4240112,207.0678711,5681.45459
1297,2020-05-22 06:00:00,191.2646027,204.1549683,164.34021,242.0012207,164.7003174,168.0718231,3.060791016,244.9874878,206.9519196,5846.139648
1298,2020-05-21 13:00:00,192.245636,204.5163574,168.6981201,240.8755188,167.1173096,172.713089,3.064987183,243.76297,207.0495758,5784.893555
1299,2020-05-21 06:00:00,191.5625153,204.4476929,162.984726,242.1689453,165.0884399,166.8485107,3.167266846,245.2774048,207.0350342,6095.855957
1300,2020-05-20 13:00:00,191.0826721,204.1397095,169.418335,241.431778,162.7075195,173.2149658,2.985488176,244.4114685,207.4768219,5653.861328
1301,2020-05-20 06:00:00,189.8288116,203.1860352,164.2700195,240.9958649,158.5083008,166.5119934,3.050201416,244.0376434,206.3110352,5788.472656
1302,2020-05-19 13:00:00,189.9318695,202.7708282,170.5748138,240.6567383,156.6859741,172.5302277,2.975116491,243.6342163,206.8750458,5532.446777
1303,2020-05-19 06:00:00,190.7702179,203.5106506,166.259079,242.1951752,159.8052979,168.0136261,3.011973619,245.3456879,206.8664703,5854.776855
1304,2020-05-18 13:00:00,191.2866058,203.7353516,169.6655273,240.5848389,161.416626,172.3025818,2.940963745,243.6027527,207.0556641,5616.736816
1305,2020-05-18 06:00:00,192.1799469,204.2961121,165.1123047,243.888382,162.4694824,168.9755402,2.991378784,246.9177399,207.5195313,5887.77832
1306,2020-05-17 13:00:00,191.9945374,204.3380737,164.465332,239.8678894,170.8770752,172.484375,3.021240234,242.9428101,207.03125,6055.71875
1307,2020-05-17 06:00:00,191.6977844,204.5478973,162.6656647,242.5187225,169.0541229,166.5086517,3.094833374,245.6169128,207.1506653,6101.381836
1308,2020-05-16 13:00:00,193.5107422,204.6775818,159.7229004,241.0228119,174.9482117,173.1660004,3.117197752,244.0436859,206.8065948,6363.458008
