,Date,TB_Charge,TB_Charge_Condensor,TB_Charge_Temp,TB_Overhead_Temp,TB_Overhead_Pressure,TB_Overhead_Receiver_Pressure,TB_Overhead_Receiver_Temp,TB_Overhead_Reciever_LVL_PCT,TB_Bottom_Pressure,TB_Bottom_LVL_PCT,TB_Differential_Pressure,TB_Bottom_Temp,TB_Reboil_Out_Temp
535,2021-09-25 06:00:00,12307.31934,4366.459473,152.7173004,173.541275,183.9549103,185.1095123,71.33512878,40.21158981,189.6989594,74.7052002,5.776977539,221.0397186,223.3343201
536,2021-09-24 13:00:00,13662.64551,4524.63916,152.8419037,175.5193481,184.4977722,188.8789215,86.29656982,81.43608093,188.7854767,70.80636597,5.835832119,220.7002716,223.0979004
537,2021-09-24 06:00:00,12694.93359,4486.882324,152.2674561,172.532959,184.032135,185.1684723,68.53396606,36.59321976,189.1682434,71.66255951,5.133113384,221.2338104,223.3982086
538,2021-09-23 13:00:00,13376.70898,4372.007813,151.9331665,172.1755066,183.8275909,184.8833618,84.41912842,50.29743195,190.5573578,71.9626236,6.687850952,221.0532837,223.738266
539,2021-09-23 06:00:00,14101.50879,5002.509766,151.5655518,181.3140869,183.9294586,184.4055328,61.6973877,33.3946228,189.1387939,71.88400269,5.206073284,221.4803467,224.1905212
540,2021-09-22 13:00:00,12581.38477,4158.574219,152.439209,177.2213898,183.5723877,186.7996216,77.12514496,78.55072021,188.8275146,75.31820679,5.250549316,218.1200867,220.5311737
541,2021-09-22 06:00:00,13117.16309,4621.378906,150.7473297,181.9019012,184.1036072,186.0581665,63.80112457,80.46071625,188.8145599,72.5009079,5.149841309,219.0580444,221.1522522
542,2021-09-21 13:00:00,12994.35449,4392.637695,154.1769562,180.5102234,184.0393219,185.0601196,76.82499695,68.13988495,189.3310547,71.26377869,5.223083496,222.6894836,225.018692
543,2021-09-21 06:00:00,13044.52734,4597.954102,153.9144287,174.6643219,184.1951599,185.2916412,76.24749756,43.76621628,190.9000702,70.72864532,6.724213123,223.4434662,225.8206635
544,2021-09-20 13:00:00,12447.6582,3754.195068,154.0537109,176.5112915,183.8150024,184.8312378,97.6853714,60.60791016,189.7613525,69.48551941,5.976898193,222.4936829,224.8896942
545,2021-09-20 06:00:00,12503.54199,4265.753418,153.4349823,180.3629456,183.8326721,184.7588654,82.92306519,62.94727707,189.1416168,70.36723328,5.290051937,222.6798859,225.2744141
546,2021-09-19 13:00:00,12543.62598,3839.942139,154.0048981,171.6078491,183.5870056,184.4738312,91.1166687,16.3686161,191.0548859,69.6424408,7.512735367,224.5889435,227.6933289
548,2021-09-18 13:00:00,11456.51855,4415.855469,154.1046143,171.0794525,183.2931519,184.3093872,89.08617401,19.04640198,187.4771118,76.65434265,4.197692871,224.9141541,227.6362152
549,2021-09-17 13:00:00,11518.15527,4519.984375,153.9390717,170.4941559,182.9783936,183.9102173,93.60729218,33.99487305,188.9950562,77.82040405,6.002305031,222.1493225,225.5119019
550,2021-09-17 06:00:00,12068.65137,5113.585938,154.3518066,172.7966461,183.0596924,184.1031799,74.12719727,34.43222046,189.994812,78.89772034,6.908289433,221.9381866,224.9901581
551,2021-09-15 13:00:00,12100.23828,3840.230957,153.7750244,174.3164063,182.4646149,186.3098297,82.66143799,60.20965958,188.6444092,78.83119965,5.32935667,218.0465546,220.0762787
552,2021-09-15 06:00:00,13037.81055,4468.637207,152.4200439,172.7375336,182.9829102,183.8682556,69.36405945,50.53276062,189.3220673,78.18099213,4.95183754,218.3714294,220.1414337
553,2021-09-14 13:00:00,12965.125,3748.947021,151.7654266,172.5805664,182.0830841,186.5561371,89.24291992,85.09973145,186.4213715,75.90014648,4.290155411,222.1829529,224.4540558
554,2021-09-14 06:00:00,13268.14648,4538.085449,154.9571686,176.6665802,183.2372437,184.5078583,72.72033691,73.5693512,189.9277649,84.5504837,6.665039063,224.0163116,226.4785309
555,2021-09-13 13:00:00,12485.44922,3780.005859,155.1879883,171.4080811,183.8241577,184.7259521,86.75232697,43.17703247,191.8029938,82.71567535,7.94042778,222.510498,225.18013
556,2021-09-13 06:00:00,13005.85938,4285.749512,153.0630646,172.0895233,183.1363831,184.2304382,75.45479584,56.17068863,191.3246613,82.31594849,8.172351837,219.6544342,222.545105
557,2021-09-12 13:00:00,12557.66699,4173.789063,155.1492615,176.1372833,182.9605408,186.5010986,86.84333801,48.22624588,189.2422333,81.95245361,5.293073177,221.3658905,223.4970703
558,2021-09-12 06:00:00,12791.4209,4644.089355,155.291748,174.1668701,183.9294586,185.0509644,77.12097168,66.85791016,191.2399292,80.72298431,7.324039459,220.6791229,222.9190674
559,2021-09-11 13:00:00,12670.15625,4000.117188,154.5776367,173.5229492,184.236145,187.2344971,90.10772705,34.25064087,191.4505005,80.86209869,6.455773354,221.5948181,224.2529449
560,2021-09-11 06:00:00,12843.88867,4495.221191,154.8583984,173.8250732,184.7671509,185.609436,78.15093994,42.55905151,192.1554565,81.33644104,7.361846924,222.7394104,225.1777191
561,2021-09-10 13:00:00,11445.53613,3860.180908,155.4760895,181.2922974,183.9965057,185.040802,95.21938324,49.88521194,188.3585052,79.86490631,4.400844574,213.2218628,214.8474274
562,2021-09-10 06:00:00,11963.71582,4249.053711,155.1483154,181.4727783,183.9157104,184.8587036,78.52783203,49.90768433,189.225769,78.81739044,5.240662575,213.3536835,215.1278229
563,2021-09-09 13:00:00,12363.64844,3708.788574,155.1879883,176.4312744,182.9315186,187.1429443,91.746521,82.32727814,189.3539429,83.45671082,6.280517578,221.8237305,224.04599
564,2021-09-09 06:00:00,13372.84961,4015.89209,154.7668457,172.8240967,184.9594116,189.3722534,74.74822998,81.13861084,190.5349731,77.79309082,6.566736221,221.6132507,223.759613
565,2021-09-08 13:00:00,12877.35156,3244.904785,152.1697998,171.1425781,183.8150024,188.1500244,91.88079834,67.82073975,190.8554077,81.95288086,6.058608055,221.625885,223.8881531
566,2021-09-08 06:00:00,13119.11328,3860.386475,152.5023804,172.0037079,183.5568542,186.8748016,80.49934387,62.90610886,190.9560089,79.90882111,7.368962288,221.929718,224.1318054
567,2021-09-07 13:00:00,12182.48047,3385.56665,154.6234131,171.1784058,184.2636108,185.4812622,91.57727814,36.35864258,191.6885376,80.95244598,7.390841007,222.6249542,225.0495758
568,2021-09-07 06:00:00,12956.47852,4030.669434,154.0222168,172.7864838,184.9368896,186.0271301,78.58456421,67.21510315,192.1766205,80.90906525,7.331403732,220.6083374,222.7701721
569,2021-09-06 13:00:00,12477.50391,3367.611328,153.665741,171.7598572,182.9967194,187.26651,90.19676971,88.10606384,189.6172943,77.98672485,7.278442383,221.0039215,223.1148682
570,2021-09-06 06:00:00,13180.37891,3966.027832,153.8452148,171.6522217,183.9294586,187.7471924,73.96850586,59.5703125,191.7572021,81.30771637,7.725498199,222.1813507,224.2898712
571,2021-09-05 13:00:00,12670.71387,3647.158447,155.6654968,174.1274567,184.5634003,185.7994995,87.65923309,63.21950531,191.5562286,78.32040405,6.953430176,222.2901459,224.0858765
572,2021-09-05 06:00:00,12937.31348,3970.341797,156.0272217,172.6470947,183.0505524,183.9752197,77.21862793,36.39144897,190.8508453,77.67236328,7.788712502,221.5782928,224.1015778
573,2021-09-04 13:00:00,12691.46875,3502.959717,153.5784454,171.1811371,183.3111267,187.9811096,92.70524597,33.16316223,189.7527466,76.23394775,5.912633896,222.1107788,224.3794098
574,2021-09-04 06:00:00,12595.73828,3843.030273,153.9276123,171.8078766,184.8816071,185.8520508,81.90307617,70.26519775,192.4987946,81.29446411,7.524031162,222.0526428,224.4135895
576,2021-09-03 06:00:00,12752.64746,3851.557129,152.985321,174.2658539,183.5118103,186.2850342,82.07837677,73.1297226,189.8749847,74.8065033,6.091137886,219.8779144,221.946701
577,2021-09-02 13:00:00,12482.33594,3341.586914,152.9982758,169.2949829,186.4611053,187.5327301,89.55696869,18.13614845,191.5422974,73.91362,6.967417717,221.3999329,224.0440063
578,2021-09-02 06:00:00,12615.79297,3720.359619,152.8364563,170.3313904,183.8987579,185.0137787,83.12836456,36.05360031,190.8103638,74.2958374,6.904732704,218.3047943,221.0807037
579,2021-09-01 13:00:00,12435.29199,3312.221924,153.0639648,168.864975,183.2686005,184.1175079,95.31163788,36.80778885,190.3517456,75.67201996,7.131958008,218.1610107,220.496109
580,2021-09-01 06:00:00,12880.98633,3774.30127,153.1175995,169.7438812,183.2107544,184.2132568,82.18891144,28.66263199,191.2353516,75.38536835,8.001708984,219.4028015,221.9330292
581,2021-08-31 13:00:00,12830.77246,3370.537354,153.2409668,168.2342529,183.0047607,184.0896606,92.05628204,27.19650459,189.8895264,74.62815857,6.931990623,217.4742432,219.9325409
582,2021-08-31 06:00:00,12753.22656,3934.224609,152.5616608,170.6946259,183.0385742,184.1636353,77.04373932,58.71068573,187.6198273,74.04227448,4.574098587,217.4742432,219.5037384
583,2021-08-30 13:00:00,12403.26758,3310.824219,153.1799316,167.8924561,183.126297,184.2224274,87.79144287,41.49628067,188.8687134,74.25611877,5.754089355,217.9880371,221.3952179
584,2021-08-30 06:00:00,13018.69238,3843.707031,152.9296875,171.3195953,183.5586548,184.6572876,74.51629639,35.75363159,190.9991455,74.80381012,7.442189217,220.7935944,223.1325226
585,2021-08-29 13:00:00,12679.30762,3428.438965,152.939682,168.0211487,183.1370392,184.1977844,85.391922,27.49373245,190.2737274,74.18975067,7.097469807,219.5345306,222.3130493
586,2021-08-29 06:00:00,13032.50195,3991.426758,153.1706085,171.7931061,183.8930359,186.0580444,73.28063202,78.62385559,190.4344635,77.11927795,6.531165123,220.3357391,222.8278198
587,2021-08-28 13:00:00,12823.93164,3461.030273,152.6083221,170.3349762,183.410141,184.7366791,87.7973938,43.51200104,190.1998596,73.77931213,6.578469753,221.4949646,224.1912231
588,2021-08-28 06:00:00,13046.7998,3855.695557,153.3630371,170.8526611,183.480835,184.5703125,76.42211914,72.2366333,190.4983521,76.22305298,7.00378418,220.1068268,222.1497345
589,2021-08-27 13:00:00,12810.25391,3408.235352,152.8845825,167.6052551,183.0434875,184.0900116,90.13345337,18.6312027,190.9936066,74.929039,7.940604687,220.0188293,223.3073883
590,2021-08-27 06:00:00,13022.88184,3853.072998,153.125,172.2776642,183.6319122,187.3669128,77.55265808,68.96318054,189.7993469,76.9718399,6.233618736,220.864151,223.4223022
591,2021-08-26 13:00:00,12871.53125,3572.462891,154.0618286,168.3563232,182.9713898,183.9862976,89.7323761,53.23318481,188.7575684,75.82032776,5.851561546,217.7203369,221.2581329
592,2021-08-26 06:00:00,12863.01855,3918.223145,153.9803162,170.9267273,183.5641327,184.6879578,79.28842163,61.33374405,189.8022156,74.98287201,6.264368534,219.686203,222.1383972
593,2021-08-25 13:00:00,12738.11328,3519.876221,154.2540436,169.9502869,183.114624,184.1033936,93.60956573,51.98881531,190.0085602,75.16773224,6.903076172,219.3235626,222.0751953
594,2021-08-25 06:00:00,13114.4668,4219.40332,153.9816895,171.5318604,183.0643463,184.1961517,77.90545654,40.04230118,188.7487183,74.88742065,5.709323883,219.4200745,221.6666107
595,2021-08-24 13:00:00,12891.37793,3759.703125,153.4612885,175.3969421,182.1038055,183.0613708,92.58716583,66.90296173,187.7411194,75.09204865,5.555374622,219.5528717,222.3209381
596,2021-08-24 06:00:00,12727.44238,4143.521484,154.0374756,176.7456055,183.6959839,187.3535156,82.25250244,76.89056396,189.0975952,78.12463379,5.144438267,218.7333069,221.4303436
597,2021-08-23 13:00:00,12918.61133,3800.641846,153.4261322,171.466217,182.8395996,183.8741608,90.0273819,27.28321266,189.5224457,73.88671112,6.74101305,220.6001892,223.4204559
598,2021-08-23 06:00:00,12970.38574,4244.415039,153.9084778,174.5147705,183.1017303,184.1895294,77.59799957,13.15367699,188.0201416,74.67182159,4.969517708,220.9602203,223.7604065
599,2021-08-22 13:00:00,12385.0459,3548.661133,153.8609467,169.9216003,183.2518463,184.2291107,91.70006561,43.21953201,188.8398438,75.40951538,5.620341301,219.3075409,222.6218414
600,2021-08-22 06:00:00,13165.65625,4111.671875,153.9306641,177.1453857,184.5428467,188.4521484,82.33948517,80.33447266,190.33815,76.04247284,5.703023911,222.7394104,225.3786163
601,2021-08-21 13:00:00,12645.89844,3736.603027,153.4476624,169.2184143,183.1503906,184.0250244,107.5747147,2.070135117,188.96492,72.81711578,5.807157516,220.6200409,223.7726288
602,2021-08-21 06:00:00,12881.90137,4000.71167,152.7069092,173.0224609,183.6273193,184.6939087,81.38427734,50.71411133,189.935318,76.09295654,6.237622738,219.6489868,221.9374695
603,2021-08-20 13:00:00,12488.53906,3535.361816,152.2702332,176.3704071,182.9093933,183.8590698,93.07846069,60.11654282,187.7050323,75.15578461,4.76336813,217.359787,220.0560303
604,2021-08-20 06:00:00,12800.43848,3860.96875,152.8641968,172.7805481,182.7953339,183.9338074,78.00032043,47.12502289,188.9830475,75.42285919,6.201457977,217.2453156,219.5465546
605,2021-08-19 13:00:00,12403.0,3401.679688,152.2186279,177.5390625,182.9124603,183.8745117,90.23590088,54.47998047,188.0126953,74.39509583,5.10226965,218.7333069,221.7544861
606,2021-08-19 06:00:00,12866.375,3745.776123,153.9886475,176.05896,183.6776733,187.5457764,78.30810547,70.93811035,188.9648438,75.10407257,5.234939575,218.2939453,221.0782166
607,2021-08-18 13:00:00,12982.2207,3924.618164,152.9313049,176.2615204,182.9284821,183.9068451,83.02657318,45.43597412,188.5154266,75.03089905,5.552174568,217.9506836,220.5231934
608,2021-08-18 06:00:00,12919.18262,4096.648438,152.7524414,174.6135254,183.4504395,184.5851135,72.59130859,54.43553162,189.0227814,75.59123993,5.53894043,217.4914246,219.9301605
609,2021-08-17 13:00:00,12603.87695,3973.410889,153.9365692,177.49617,182.2815094,186.0626221,72.75279236,76.07154846,187.7059937,74.59733582,5.415344238,218.644165,221.01091
610,2021-08-17 06:00:00,12906.88574,4177.18457,153.3241425,172.4042664,183.1520691,184.2426605,72.24578857,57.72193527,188.8003845,73.95031738,5.729791164,217.4375916,219.8603973
611,2021-08-16 13:00:00,12968.24414,3671.247803,152.7142639,170.9372253,183.2274017,187.5557251,88.45694733,49.38143539,189.1711731,77.52676392,5.934646606,217.0890656,220.0437927
612,2021-08-16 06:00:00,13023.51172,4193.442871,152.7648926,171.2188721,183.215332,184.3597412,75.70953369,43.31970215,187.9806519,74.41735077,4.744903088,216.4441071,218.8683014
613,2021-08-15 13:00:00,12976.81738,3811.407959,153.4630737,174.2371368,184.6524353,188.5051575,84.6079483,64.99290466,190.008194,76.3621521,5.341322422,220.7752228,224.0296631
614,2021-08-15 06:00:00,13217.75586,4072.79541,153.2745361,171.7468414,183.0682983,184.1986237,73.99246216,51.70235443,190.3828125,75.30016327,7.32571888,219.6407318,222.2470245
615,2021-08-14 13:00:00,13277.19043,3766.447998,153.208847,169.2533569,183.660141,185.342041,84.47724915,45.17956924,191.1490784,74.29142761,5.988735676,220.02771,222.7303925
616,2021-08-14 06:00:00,13200.93555,4252.949219,153.5205536,173.0868378,184.2171326,185.2933807,75.16937256,66.31643677,190.0482178,76.44816589,5.795794964,219.6239014,222.3313293
617,2021-08-13 13:00:00,13053.49219,3696.414795,153.302002,169.0917969,183.0551147,184.0576172,91.57714844,17.3122406,190.0909424,74.75312805,6.971725464,218.6188507,221.1414795
618,2021-08-13 06:00:00,13040.43555,4208.404785,153.0879517,172.5037079,183.3002167,184.4587555,76.91583252,47.85641098,189.2428894,74.79059601,6.106567383,216.1967773,218.1764221
619,2021-08-12 13:00:00,12947.05176,3774.824951,153.2036743,173.1746521,182.1811371,184.9479828,98.06394958,74.77877808,187.9256134,73.10703278,5.050700188,216.4525909,219.1195984
620,2021-08-12 06:00:00,12843.00684,4066.202881,153.40271,180.4209442,183.3910828,187.0456085,87.19419098,58.80402374,188.0097961,76.27186584,4.578760147,219.2434082,222.487442
621,2021-08-11 13:00:00,13478.63281,3838.175293,153.0903625,170.8993683,181.8003387,185.7727814,95.51332092,74.95524597,187.0793304,74.16358185,5.796464443,218.6813507,221.0658875
622,2021-08-11 06:00:00,13355.68066,4279.796875,152.8204346,171.255661,183.1883087,186.115387,79.2660141,57.79228592,189.83284,76.24362183,6.588802338,219.9312439,222.847702
623,2021-08-10 13:00:00,13376.86523,3774.137695,153.2592773,172.2351227,188.1866455,192.0135498,96.88720703,82.3059082,194.7097778,77.29972839,6.494050503,221.7092743,224.3807831
624,2021-08-10 06:00:00,13536.34668,4110.605957,152.9062958,172.3295898,182.8890076,186.6904144,86.73916626,81.62397766,189.4335022,74.30736542,6.656752586,219.7283173,222.284317
625,2021-08-09 13:00:00,13624.19922,3714.339355,155.3257751,175.2333984,187.5603638,191.5429077,99.48506927,72.01094818,194.4884644,76.06035614,6.925964355,223.6029358,225.827301
626,2021-08-09 06:00:00,13408.70508,4163.273438,153.0456543,173.5583649,182.621521,186.5681763,82.75321198,64.32209015,187.6385193,72.67086029,4.71496582,220.7393188,223.1463318
627,2021-08-08 13:00:00,13452.21484,3806.289795,152.8647919,169.1448975,183.1860352,184.0301971,93.89063263,54.65707779,189.9140625,74.17067719,7.127420902,220.6791229,223.5416718
628,2021-08-08 06:00:00,13284.15723,4187.006836,152.9906616,173.3810272,181.9601593,186.1808777,81.54127502,79.79393005,187.917099,78.0868988,5.914291382,218.4598236,221.2609253
629,2021-08-07 13:00:00,13281.57129,3756.945801,153.23703,170.918045,184.3661652,185.3723145,92.27097321,39.3911972,191.0014954,75.58323669,6.678570271,220.468689,223.4033966
630,2021-08-07 06:00:00,13365.35547,4259.099609,152.8869629,179.4281006,182.6751709,186.4059448,80.87005615,79.96673584,187.2299194,73.76925659,4.8376441,220.4502106,223.2586975
631,2021-08-06 13:00:00,13423.3291,3941.665283,153.0161896,169.5465088,182.7994843,183.8386078,88.34732056,51.02269745,189.88237,75.12792969,7.079593182,218.7333069,221.4109344
632,2021-08-06 06:00:00,13426.92383,4447.449707,153.0426025,174.5910797,182.9956055,184.4924927,73.79608154,37.12921143,189.125061,74.91030884,6.035271168,219.7634583,222.3778534
633,2021-08-05 13:00:00,12900.49609,3735.395508,152.0488739,173.7198334,181.4509125,183.0597382,89.04888153,37.83481216,186.6517792,75.66067505,5.149841309,219.6950226,222.5263824
634,2021-08-05 06:00:00,12748.72949,4200.414551,152.4700012,174.9984894,183.3565063,184.3853607,77.23451233,68.11523438,188.6903381,74.71412659,5.355534077,214.9188232,216.7194519
635,2021-08-04 13:00:00,13434.66895,3821.048584,151.8792877,168.3922729,183.3166656,184.4107208,84.43756104,60.90771866,190.1351471,75.38430786,6.82165575,217.0349426,219.2666473
636,2021-08-04 06:00:00,13464.85645,4403.956543,152.1282654,172.8116455,181.2035675,185.9879761,70.39489746,43.74620819,186.6806946,72.79624176,5.136987209,218.2290039,220.2565308
637,2021-08-03 13:00:00,13429.60156,3927.166504,152.0050049,172.769165,182.5790405,183.4762573,82.14263916,70.15075684,188.7680054,75.62954712,6.097412109,218.0465546,220.7070007
638,2021-08-03 06:00:00,12974.6084,4417.392578,151.7434387,176.4481659,183.1060791,184.1680908,71.51628113,43.09444427,188.8374786,75.36344147,5.726623535,218.7881775,221.264679
639,2021-08-02 13:00:00,12900.42188,4120.66748,152.0806732,176.6467438,182.9410553,184.0636292,80.17272949,47.31780624,186.9859772,74.55191803,4.041824341,212.5705109,214.845932
640,2021-08-02 06:00:00,12589.98633,4084.463867,151.8497162,181.6141663,183.0416565,183.9463806,73.4030304,67.92543793,187.9174194,75.34098816,4.664737225,217.0534058,219.7035065
641,2021-08-01 13:00:00,13147.46777,4391.656738,152.4183044,171.9719391,183.0276489,184.2041016,73.86637878,42.59356689,187.75177,75.38720703,4.673751831,219.3607025,222.1482239
642,2021-08-01 06:00:00,13143.72461,4069.808105,152.9907379,177.0124207,183.0001831,183.9523315,83.13648224,46.22345352,188.5070953,74.69922638,5.502334595,219.7458649,222.5366058
643,2021-07-31 13:00:00,13481.14453,3812.230957,152.884079,172.4921112,182.5600128,186.1224823,97.55625916,89.07245636,188.1419525,74.77425385,5.790710449,218.4346771,221.0501556
644,2021-07-31 06:00:00,13422.29004,4269.481445,153.1576233,179.2408447,186.1497192,189.5237122,81.54891968,51.00885773,190.9988708,76.78734589,4.774475098,220.2753601,223.2947083
645,2021-07-30 13:00:00,13093.26172,3722.893799,153.4393158,171.9830933,181.91922,185.7826691,89.32231903,85.39324951,187.9261932,77.75317383,5.423830986,218.1454773,220.6698151
646,2021-07-30 06:00:00,13329.13477,4302.854492,152.7709961,175.4012604,182.9315186,184.7076416,77.72441101,45.67866135,188.5848999,74.86309052,5.612182617,219.552887,222.0155487
647,2021-07-29 13:00:00,13032.6123,3858.009277,153.3966064,177.0782471,182.7484131,185.4721069,91.5512085,58.02001953,188.0264282,76.7685318,5.255126953,218.7333069,221.6208191
648,2021-07-29 06:00:00,13515.99805,4443.729004,153.0812683,173.750351,182.9038391,183.7038269,72.29715729,43.47758865,189.0106201,74.83192444,6.162660599,218.7019501,221.0067902
649,2021-07-28 13:00:00,13214.1084,4390.244629,155.3985596,182.9284821,183.9385986,187.6373291,81.09588623,75.23651123,188.1042633,75.38921356,4.203020573,219.4200745,222.4091492
650,2021-07-28 06:00:00,13105.69336,4001.948975,154.2184448,176.1155243,181.7962646,185.7009888,85.08787537,75.54626465,186.9140625,73.34973907,5.342102051,218.9622192,221.5297089
651,2021-07-27 13:00:00,13092.84375,3788.359131,154.4189453,174.0783844,184.9227905,188.1317139,92.37976837,70.74584961,190.3610229,77.53556824,5.407412052,218.5043945,221.485321
652,2021-07-27 06:00:00,13427.62012,4373.319336,153.5839691,174.0582275,182.8460236,183.756012,79.88739014,64.27488708,188.7155151,75.50032043,5.748559952,218.4272614,220.9649658
653,2021-07-26 13:00:00,13340.45898,3873.743896,153.9550781,170.5810547,182.4333954,183.3933563,91.70838165,78.27265167,188.8224335,75.00622559,6.411761761,217.5886993,220.3053589
654,2021-07-26 06:00:00,13452.83496,4373.147461,153.5164185,173.7235718,183.0862122,184.1190643,79.71841431,51.16220093,189.1857452,75.32448578,6.094583511,218.6188507,221.1704559
655,2021-07-25 13:00:00,13270.35254,3621.812744,153.2424316,167.6279144,182.331131,183.3413239,90.84832764,54.91301727,190.0292511,79.12711334,7.716319561,218.6188507,221.5166931
656,2021-07-25 06:00:00,13255.7041,4180.217285,153.2486877,173.573349,181.3639984,185.4544983,81.3157196,85.04118347,187.4427643,77.28858948,5.960083008,219.0161285,221.5906372
657,2021-07-24 13:00:00,13373.50488,3768.672119,153.5144196,170.3776398,183.5368652,185.7382355,90.8445816,57.11008835,189.6789093,79.04127502,6.714452267,219.4034271,222.1057587
658,2021-07-24 06:00:00,13383.2793,4205.003418,152.7794952,169.7115936,183.0279541,184.1726227,78.60204315,23.51195145,189.9550934,77.97975922,6.938136101,219.175415,221.9546356
659,2021-07-23 13:00:00,13422.75195,3959.002441,153.4412994,173.7453461,183.1729431,184.8935242,86.98400116,62.92106247,188.3716736,74.15039825,5.268037796,219.5345306,222.3568115
660,2021-07-23 06:00:00,13471.50195,4287.016113,152.7272491,174.6318207,182.2608032,183.3257141,74.01200104,58.20868301,187.9601135,75.39636993,5.671031952,219.3056183,221.923172
661,2021-07-22 13:00:00,13287.69043,3889.397705,153.2780762,175.7447815,183.2122192,185.3899231,86.29618835,60.23703766,188.4648895,76.88704681,5.262479305,219.4513855,222.6316833
662,2021-07-22 06:00:00,13407.94434,4385.994141,153.4361267,178.1942749,183.9439697,185.0503998,70.53923798,59.38933563,188.7915649,75.32685089,4.925114632,220.4315796,223.2550507
663,2021-07-21 13:00:00,13421.80371,4032.514648,153.1354523,170.3183746,182.998291,184.1112671,82.73228455,53.38989639,189.1086426,75.19069672,6.403447628,219.172821,221.7980804
664,2021-07-21 06:00:00,13528.75977,4563.011719,152.9618073,175.2129669,182.8324432,183.9652405,71.03177643,39.60725403,188.6434937,75.91517639,5.744334221,219.3056183,221.9328308
665,2021-07-20 13:00:00,14155.97852,4227.025879,152.3241882,173.250885,180.789444,182.8578796,81.98701477,44.23693848,185.4142303,70.39070129,5.694564819,218.7146759,221.2467041
666,2021-07-20 06:00:00,12973.12988,4136.058594,153.3182831,173.8464508,182.5553741,183.6565857,75.32720184,28.64841652,188.5875244,74.67562103,6.054981232,219.7257843,222.1845551
667,2021-07-19 13:00:00,13172.9375,3917.354492,153.5089111,173.150238,181.736145,182.6954651,81.75710297,60.76311111,187.8337097,75.04286194,6.056165695,219.3167114,222.0654144
668,2021-07-17 06:00:00,13362.34961,4109.760742,153.125,176.0942841,181.6911774,182.7257233,77.8272934,63.74134445,186.8213959,74.37689972,5.163574219,219.5990906,222.2458801
669,2021-07-16 13:00:00,13272.19727,3753.716309,153.527832,172.3327789,181.2835693,182.4508667,87.61902618,59.05456543,186.9415283,72.88394165,5.500449181,219.0766754,221.8889465
670,2021-07-16 06:00:00,13244.89258,4070.070557,153.2745361,175.9094391,181.2561188,182.2219849,79.17633057,64.81781006,186.6989136,75.59698486,5.455137253,218.3899231,221.1278534
671,2021-07-15 13:00:00,13232.14746,3932.364746,153.0749512,176.7688446,181.7369995,185.3730621,87.17649841,82.17223358,186.7808685,74.59833527,5.012512207,220.4892883,223.4456329
672,2021-07-15 06:00:00,13250.0625,4181.023926,153.4095306,177.6930389,181.2962494,181.791275,73.32957458,48.21051788,186.4342651,75.62535095,5.053710938,221.1522675,224.0053406
673,2021-07-14 13:00:00,13393.64941,4182.359863,153.105423,175.5535278,182.0090179,182.6668854,84.82246399,56.0688324,187.3928223,75.27587128,5.438232422,219.3213348,222.4778137
674,2021-07-14 06:00:00,13122.29004,4337.276855,153.5247803,182.0739899,179.9102783,182.2402954,71.04797363,61.54022598,184.2727661,73.13558197,4.417419434,219.5345306,222.5971527
675,2021-07-13 13:00:00,12997.92871,3866.064697,153.3694763,180.8918762,180.3165894,181.1830292,85.96466827,58.35708237,184.9141235,76.27180481,4.55628109,218.9023285,222.2531281
676,2021-07-13 06:00:00,12952.67188,3819.050537,150.2301331,172.2351532,182.196228,183.3520508,71.39732361,32.98848724,187.6839905,76.18508148,5.455998898,217.3967896,219.7924347
677,2021-07-12 13:00:00,12806.80469,3637.106934,155.076416,179.3887939,182.1253357,183.1591644,83.56314087,18.08185768,185.621048,71.1703949,3.547668457,219.6489868,222.8813629
678,2021-07-12 06:00:00,13345.50977,4267.725098,155.6997833,178.6808167,182.9360962,183.7921143,67.91687012,13.83582306,188.1546021,75.97515869,5.268844604,219.2869568,221.9026947
679,2021-07-11 13:00:00,12203.77148,3573.68457,157.3033295,177.0908508,183.0871735,183.9202881,85.22489166,68.10302734,184.0164185,75.89041901,0.920631588,218.7013245,221.5158844
680,2021-07-11 06:00:00,12944.94531,4054.551514,154.8972626,180.8775177,182.9193115,184.0630798,74.58265686,56.14878464,187.0068207,76.14655304,4.047662258,218.9667206,221.9421234
681,2021-07-10 13:00:00,13082.65527,3714.135498,154.8078308,177.8433838,180.5240021,181.6397247,86.52090454,6.546783447,184.7192535,75.78582001,4.201937675,218.7333069,221.841156
682,2021-07-10 06:00:00,13497.01465,4206.441406,154.7327728,171.5169373,181.1066132,182.2499542,73.62419891,33.07278442,187.1560516,80.659729,6.129470825,218.1795502,220.8577118
683,2021-07-09 13:00:00,13002.63086,3910.816895,155.4229736,175.091568,181.8740845,185.8520508,84.76104736,60.38971329,187.2070313,87.0306778,5.292521954,218.5043945,221.080658
684,2021-07-09 06:00:00,13021.02539,4020.65625,153.40271,170.406189,182.0358887,183.1858521,71.54174805,44.0904808,187.6380615,85.29280853,5.605072498,217.7031555,220.0254211
685,2021-07-08 13:00:00,12816.58496,3604.708496,155.3894043,171.786499,182.194519,183.1329346,86.45019531,73.88153076,188.4017944,85.66925812,6.187670708,218.2754669,220.7736359
